img;score
000069\000018.png;[0.36957586]
000069\000019.png;[0.41919714]
000069\000020.png;[0.36523062]
000069\000021.png;[0.38593966]
000069\000022.png;[0.35125518]
000069\000023.png;[0.38832155]
000069\000024.png;[0.23782349]
000069\000025.png;[0.39352843]
000069\000026.png;[0.30026096]
000069\000027.png;[0.33781117]
000069\000028.png;[0.44280517]
000069\000029.png;[0.35678437]
000069\000030.png;[0.3573773]
000069\000031.png;[0.39584196]
000069\000032.png;[0.24739286]
000069\000033.png;[0.32881436]
000069\000034.png;[0.32588363]
000069\000035.png;[0.3436638]
000069\000036.png;[0.40118265]
000069\000037.png;[0.356949]
000069\000038.png;[0.3792621]
000069\000039.png;[0.4193123]
000070\000001.png;[0.35715082]
000070\000002.png;[0.44236624]
000070\000003.png;[0.422611]
000070\000004.png;[0.37162533]
000070\000005.png;[0.45872357]
000070\000006.png;[0.33094606]
000070\000007.png;[0.5116215]
000070\000008.png;[0.3980435]
000070\000009.png;[0.47525293]
000070\000010.png;[0.45122373]
000070\000011.png;[0.29010427]
000070\000012.png;[0.45650697]
000070\000013.png;[0.44237435]
000070\000014.png;[0.4731835]
000070\000015.png;[0.46281266]
000070\000016.png;[0.43033487]
000070\000017.png;[0.5121712]
000070\000018.png;[0.31895688]
000070\000019.png;[0.42243156]
000070\000020.png;[0.43900573]
000070\000021.png;[0.41648716]
000070\000022.png;[0.47324163]
000070\000023.png;[0.44132143]
000070\000024.png;[0.3969527]
000070\000025.png;[0.53525275]
000070\000026.png;[0.30695677]
000070\000027.png;[0.41248906]
000070\000028.png;[0.3778063]
000070\000029.png;[0.43532017]
000071\000001.png;[0.24681598]
000071\000002.png;[0.2702641]
000071\000003.png;[0.2032147]
000071\000004.png;[0.46548212]
000071\000005.png;[0.31023002]
000071\000006.png;[0.27876806]
000071\000007.png;[0.18596667]
000071\000008.png;[0.33369803]
000072\000001.png;[0.37076128]
000072\000002.png;[0.53415084]
000072\000003.png;[0.57893103]
000072\000004.png;[0.4013979]
000072\000005.png;[0.44343698]
000072\000006.png;[0.50032735]
000072\000007.png;[0.3409685]
000072\000008.png;[0.29331106]
000072\000009.png;[0.43844038]
000072\000010.png;[0.3727355]
000073\000001.png;[0.3260097]
000073\000002.png;[0.37403807]
000073\000003.png;[0.34611323]
000073\000004.png;[0.29890847]
000073\000005.png;[0.33971727]
000073\000006.png;[0.32168972]
000073\000007.png;[0.2792888]
000073\000008.png;[0.25953573]
000073\000009.png;[0.3247193]
000073\000010.png;[0.32599872]
000073\000011.png;[0.30640268]
000073\000012.png;[0.42547214]
000073\000013.png;[0.4052629]
000073\000014.png;[0.26813272]
000073\000015.png;[0.25109863]
000074\000001.png;[0.37147218]
000074\000002.png;[0.27109766]
000074\000003.png;[0.42890728]
000074\000004.png;[0.33667547]
000074\000005.png;[0.36660922]
000074\000006.png;[0.32985914]
000074\000007.png;[0.45733207]
000074\000008.png;[0.4016434]
000074\000009.png;[0.30198598]
000074\000010.png;[0.27201816]
000074\000011.png;[0.41646945]
000074\000012.png;[0.3231843]
000074\000013.png;[0.35221818]
000074\000014.png;[0.3261987]
000074\000015.png;[0.36172557]
000074\000016.png;[0.38053274]
000074\000017.png;[0.33596814]
000074\000018.png;[0.3257217]
000074\000019.png;[0.36855894]
000074\000020.png;[0.33654696]
000074\000021.png;[0.39784724]
000074\000022.png;[0.2779803]
000074\000023.png;[0.3653999]
000074\000024.png;[0.42398247]
000075\000001.png;[0.34739387]
000075\000002.png;[0.41460812]
000075\000003.png;[0.49530765]
000075\000004.png;[0.44715363]
000075\000005.png;[0.39987862]
000075\000006.png;[0.53045046]
000075\000007.png;[0.4337159]
000075\000008.png;[0.36936134]
000075\000009.png;[0.441969]
000075\000010.png;[0.33721247]
000075\000011.png;[0.42021573]
000075\000012.png;[0.45787683]
000075\000013.png;[0.44411486]
000076\000001.png;[0.4351617]
000076\000002.png;[0.33731616]
000076\000003.png;[0.42920777]
000076\000004.png;[0.38033715]
000076\000005.png;[0.43833107]
000076\000006.png;[0.4615954]
000076\000007.png;[0.3627144]
000076\000008.png;[0.41464663]
000076\000009.png;[0.46101505]
000076\000010.png;[0.29824573]
000076\000011.png;[0.42519298]
000076\000012.png;[0.49508345]
000076\000013.png;[0.42325383]
000076\000014.png;[0.42022067]
000076\000015.png;[0.339727]
000076\000016.png;[0.5202215]
000076\000017.png;[0.4793506]
000076\000018.png;[0.25066078]
000076\000019.png;[0.4720521]
000076\000020.png;[0.51734465]
000076\000021.png;[0.3701731]
000076\000022.png;[0.41868514]
000076\000023.png;[0.29564947]
000076\000024.png;[0.48415035]
000076\000025.png;[0.36978257]
000076\000026.png;[0.530732]
000077\000001.png;[0.3181582]
000077\000002.png;[0.22634801]
000077\000003.png;[0.34202847]
000077\000004.png;[0.34658587]
000077\000005.png;[0.27823746]
000077\000006.png;[0.36262494]
000077\000007.png;[0.26828092]
000077\000008.png;[0.36059082]
000078\000001.png;[0.347234]
000078\000002.png;[0.35851428]
000078\000003.png;[0.3487861]
000078\000004.png;[0.32807958]
000078\000005.png;[0.31857297]
000078\000006.png;[0.37791988]
000078\000007.png;[0.36174434]
000078\000008.png;[0.29733172]
000078\000009.png;[0.31202945]
000078\000010.png;[0.41752148]
000078\000011.png;[0.37867177]
000078\000012.png;[0.36605567]
000078\000013.png;[0.32292658]
000078\000014.png;[0.3990361]
000078\000015.png;[0.20040846]
000078\000016.png;[0.44422555]
000078\000017.png;[0.3487116]
000078\000018.png;[0.39933246]
000078\000019.png;[0.2513118]
000078\000020.png;[0.3149751]
000078\000021.png;[0.26219156]
000079\000001.png;[0.26680452]
000079\000002.png;[0.47807372]
000079\000003.png;[0.3793412]
000079\000004.png;[0.49539286]
000079\000005.png;[0.4948857]
000079\000006.png;[0.33287653]
000079\000007.png;[0.4131956]
000079\000008.png;[0.35830176]
000079\000009.png;[0.4469686]
000079\000010.png;[0.36311686]
000079\000011.png;[0.4393788]
000079\000012.png;[0.27039403]
000079\000013.png;[0.267258]
000080\000001.png;[0.40431225]
000080\000002.png;[0.4220475]
000080\000003.png;[0.41199756]
000080\000004.png;[0.42406878]
000080\000005.png;[0.3248711]
000080\000006.png;[0.51048243]
000080\000007.png;[0.4299132]
000080\000008.png;[0.44302362]
000080\000009.png;[0.4583916]
000080\000010.png;[0.44079792]
000080\000011.png;[0.35765865]
000080\000012.png;[0.37243968]
000080\000013.png;[0.43157357]
000080\000014.png;[0.4270407]
000080\000015.png;[0.43796027]
000080\000016.png;[0.31074226]
000080\000017.png;[0.406497]
000081\000001.png;[0.4511953]
000081\000002.png;[0.40253016]
000081\000003.png;[0.5703312]
000081\000004.png;[0.4782163]
000081\000005.png;[0.45782673]
000081\000006.png;[0.48535025]
000081\000007.png;[0.47794884]
000081\000008.png;[0.47560894]
000081\000009.png;[0.37531364]
000081\000010.png;[0.55919117]
000081\000011.png;[0.38090616]
000081\000012.png;[0.49944216]
000081\000013.png;[0.6151571]
000081\000014.png;[0.3702512]
000081\000015.png;[0.48485404]
000081\000016.png;[0.38346118]
000081\000017.png;[0.5878043]
000081\000018.png;[0.5036614]
000081\000019.png;[0.5308718]
000081\000020.png;[0.56479156]
000081\000021.png;[0.51940435]
000081\000022.png;[0.6236069]
000081\000023.png;[0.64112884]
000081\000024.png;[0.47936293]
000081\000025.png;[0.42507607]
000081\000026.png;[0.61269104]
000081\000027.png;[0.43025243]
000081\000028.png;[0.47188354]
000081\000029.png;[0.58191144]
000081\000030.png;[0.50597394]
000081\000031.png;[0.48595136]
000081\000032.png;[0.5382762]
000081\000033.png;[0.5361484]
000081\000034.png;[0.54528254]
000081\000035.png;[0.5133401]
000081\000036.png;[0.48297077]
000082\000001.png;[0.5352503]
000082\000002.png;[0.5257075]
000082\000003.png;[0.5105077]
000082\000004.png;[0.5221721]
000082\000005.png;[0.55670017]
000082\000006.png;[0.520874]
000082\000007.png;[0.5397856]
000082\000008.png;[0.50349844]
000082\000009.png;[0.5558546]
000082\000010.png;[0.55719936]
000082\000011.png;[0.5697909]
000082\000012.png;[0.46558386]
000082\000013.png;[0.3914451]
000082\000014.png;[0.45296705]
000082\000015.png;[0.46326596]
000082\000016.png;[0.47647572]
000082\000017.png;[0.3731526]
000082\000018.png;[0.46068653]
000083\000001.png;[0.22972527]
000083\000002.png;[0.37756562]
000083\000003.png;[0.3605258]
000083\000004.png;[0.35994118]
000083\000005.png;[0.33990932]
000083\000006.png;[0.3699604]
000083\000007.png;[0.36321652]
000083\000008.png;[0.27306]
000083\000009.png;[0.3570634]
000083\000010.png;[0.2891889]
000083\000011.png;[0.18361512]
000083\000012.png;[0.20784417]
000084\000001.png;[0.14412042]
000084\000002.png;[0.22068745]
000084\000003.png;[0.18090373]
000084\000004.png;[0.23119494]
000084\000005.png;[0.2277166]
000084\000006.png;[0.28030312]
000084\000007.png;[0.28936508]
000084\000008.png;[0.20886767]
000084\000009.png;[0.23809859]
000084\000010.png;[0.22645524]
000084\000011.png;[0.13504115]
000084\000012.png;[0.2971321]
000085\000001.png;[0.43112957]
000085\000002.png;[0.44159493]
000085\000003.png;[0.5159105]
000085\000004.png;[0.42494282]
000085\000005.png;[0.3844169]
000085\000006.png;[0.47475874]
000085\000007.png;[0.36551788]
000085\000008.png;[0.3555482]
000085\000009.png;[0.48423362]
000086\000001.png;[0.23261988]
000086\000002.png;[0.27098456]
000086\000003.png;[0.2597548]
000086\000004.png;[0.30738756]
000086\000005.png;[0.32068372]
000086\000006.png;[0.17124593]
000086\000007.png;[0.3007167]
000086\000008.png;[0.34460416]
000086\000009.png;[0.23340175]
000086\000010.png;[0.32084736]
000087\000001.png;[0.28676763]
000087\000002.png;[0.18475789]
000087\000003.png;[0.24931869]
000087\000004.png;[0.34963796]
000087\000005.png;[0.36161584]
000087\000006.png;[0.34372452]
000087\000007.png;[0.19899946]
000087\000008.png;[0.32585832]
000087\000009.png;[0.26131147]
000087\000010.png;[0.28554198]
000087\000011.png;[0.26489195]
000087\000012.png;[0.20671543]
000087\000013.png;[0.3338045]
000087\000014.png;[0.3362133]
000087\000015.png;[0.28437403]
000087\000016.png;[0.3201387]
000088\000001.png;[0.63195646]
000088\000002.png;[0.6585152]
000088\000003.png;[0.6835596]
000088\000004.png;[0.61631525]
000088\000005.png;[0.5826726]
000088\000006.png;[0.5828818]
000088\000007.png;[0.6833755]
000088\000008.png;[0.6071706]
000088\000009.png;[0.711714]
000088\000010.png;[0.65319926]
000088\000011.png;[0.6379268]
000088\000012.png;[0.57856697]
000088\000013.png;[0.69001347]
000088\000014.png;[0.6181118]
000089\000001.png;[0.36026618]
000089\000002.png;[0.53357834]
000089\000003.png;[0.5402304]
000089\000004.png;[0.3199113]
000089\000005.png;[0.37647122]
000089\000006.png;[0.36852148]
000089\000007.png;[0.33088005]
000089\000008.png;[0.3690856]
000089\000009.png;[0.41320062]
000089\000010.png;[0.3760881]
000090\000002.png;[0.39544907]
000090\000003.png;[0.570741]
000090\000004.png;[0.583046]
000090\000005.png;[0.30057123]
000090\000006.png;[0.31141937]
000090\000007.png;[0.5703893]
000090\000008.png;[0.4769404]
000090\000009.png;[0.28972292]
000090\000010.png;[0.32937968]
000090\000011.png;[0.3284704]
000091\000001.png;[0.4230836]
000091\000002.png;[0.2743897]
000091\000003.png;[0.44003528]
000091\000004.png;[0.36835033]
000091\000005.png;[0.3616827]
000091\000006.png;[0.2875866]
000091\000007.png;[0.31425264]
000091\000008.png;[0.30356866]
000091\000009.png;[0.31078887]
000091\000010.png;[0.39400005]
000091\000011.png;[0.45428967]
000091\000012.png;[0.2026023]
000091\000013.png;[0.42700964]
000092\000001.png;[0.40644908]
000092\000002.png;[0.4089033]
000092\000003.png;[0.4197348]
000092\000004.png;[0.40640557]
000092\000005.png;[0.3655868]
000092\000006.png;[0.26830077]
000092\000007.png;[0.21667165]
000092\000008.png;[0.31962126]
000092\000009.png;[0.3924838]
000092\000010.png;[0.3656881]
000092\000011.png;[0.34725296]
000092\000012.png;[0.37057522]
000092\000013.png;[0.14373967]
000092\000014.png;[0.3920256]
000092\000015.png;[0.35456446]
000092\000017.png;[0.34561774]
000093\000001.png;[0.34107754]
000093\000002.png;[0.314414]
000093\000003.png;[0.31130144]
000093\000004.png;[0.27848354]
000093\000005.png;[0.3036284]
000093\000006.png;[0.35868925]
000093\000007.png;[0.37628654]
000093\000008.png;[0.39838707]
000093\000009.png;[0.3722974]
000093\000010.png;[0.33341664]
000093\000011.png;[0.31511474]
000093\000012.png;[0.38818747]
000093\000013.png;[0.35590658]
000093\000014.png;[0.4199654]
000093\000015.png;[0.41712022]
000093\000016.png;[0.38661537]
000093\000017.png;[0.3298542]
000093\000018.png;[0.38167268]
000094\000001.png;[0.45484725]
000094\000002.png;[0.41047698]
000094\000003.png;[0.33798286]
000094\000004.png;[0.24625632]
000094\000005.png;[0.29616007]
000094\000006.png;[0.30651876]
000095\000001.png;[0.50427204]
000095\000002.png;[0.47793698]
000095\000003.png;[0.45130828]
000095\000004.png;[0.533504]
000095\000005.png;[0.36269134]
000096\000001.png;[0.38200024]
000096\000002.png;[0.2090962]
000096\000003.png;[0.27597335]
000096\000004.png;[0.29302698]
000096\000005.png;[0.29434243]
000097\000001.png;[0.2713067]
000097\000002.png;[0.33963087]
000097\000003.png;[0.34274498]
000097\000004.png;[0.33871353]
000097\000005.png;[0.347027]
000097\000006.png;[0.44825715]
000097\000007.png;[0.39534503]
000097\000008.png;[0.3710726]
000097\000009.png;[0.38209102]
000098\000001.png;[0.428444]
000098\000002.png;[0.4241731]
000098\000003.png;[0.3617291]
000098\000004.png;[0.40651828]
000098\000005.png;[0.3971122]
000098\000006.png;[0.41423705]
000098\000007.png;[0.42914212]
000098\000008.png;[0.5086802]
000098\000009.png;[0.4403982]
000098\000010.png;[0.39452162]
000098\000011.png;[0.402228]
000098\000012.png;[0.40033245]
000098\000013.png;[0.33145162]
000099\000001.png;[0.2827381]
000099\000002.png;[0.3363724]
000099\000003.png;[0.35046417]
000099\000004.png;[0.30337182]
000099\000005.png;[0.32206467]
000099\000006.png;[0.29295373]
000099\000007.png;[0.30532065]
000099\000008.png;[0.42009383]
000099\000009.png;[0.4075907]
000099\000010.png;[0.48108423]
000099\000011.png;[0.29267448]
000100\000001.png;[0.28260753]
000100\000002.png;[0.35089275]
000100\000003.png;[0.2981822]
000100\000004.png;[0.22761631]
000100\000005.png;[0.3203318]
000100\000006.png;[0.25763753]
000100\000007.png;[0.32423794]
000100\000008.png;[0.3516428]
000100\000009.png;[0.2665931]
000100\000010.png;[0.3690608]
000100\000011.png;[0.3063496]
000100\000012.png;[0.3485185]
000101\000001.png;[0.36483836]
000101\000002.png;[0.29105318]
000101\000003.png;[0.2807324]
000101\000004.png;[0.28959358]
000101\000005.png;[0.3590169]
000101\000006.png;[0.30393574]
000101\000007.png;[0.334069]
000101\000008.png;[0.32642156]
000101\000009.png;[0.26963857]
000101\000010.png;[0.36130056]
000101\000011.png;[0.25802532]
000101\000012.png;[0.38313085]
000101\000013.png;[0.36123204]
000101\000014.png;[0.3384557]
000101\000015.png;[0.23249018]
000101\000016.png;[0.30633736]
000101\000017.png;[0.3412338]
000101\000018.png;[0.3628978]
000101\000019.png;[0.2950374]
000101\000020.png;[0.3373527]
000101\000021.png;[0.28217295]
000101\000022.png;[0.30583787]
000101\000023.png;[0.20112261]
000101\000024.png;[0.26942846]
000101\000025.png;[0.29633826]
000101\000026.png;[0.263317]
000102\000001.png;[0.27434263]
000102\000002.png;[0.24986708]
000102\000003.png;[0.16560274]
000102\000004.png;[0.33511537]
000102\000005.png;[0.19990158]
000102\000006.png;[0.2737826]
000102\000007.png;[0.29303268]
000102\000008.png;[0.32077622]
000102\000009.png;[0.29343852]
000102\000010.png;[0.2935657]
000102\000011.png;[0.24233973]
000102\000012.png;[0.29553908]
000102\000013.png;[0.25496662]
000102\000014.png;[0.34949183]
000103\000001.png;[0.34971756]
000103\000002.png;[0.38715917]
000103\000003.png;[0.23593605]
000103\000004.png;[0.22335884]
000103\000005.png;[0.22556621]
000103\000006.png;[0.3448578]
000103\000007.png;[0.27345267]
000103\000008.png;[0.12190053]
000103\000009.png;[0.22478023]
000103\000010.png;[0.27081308]
000104\000001.png;[0.48055676]
000104\000002.png;[0.4734583]
000104\000003.png;[0.45560837]
000104\000004.png;[0.4002866]
000105\000001.png;[0.30211028]
000105\000002.png;[0.46876714]
000105\000003.png;[0.5011846]
000105\000004.png;[0.48048502]
000105\000005.png;[0.4548813]
000105\000006.png;[0.42193878]
000106\000001.png;[0.36509144]
000106\000002.png;[0.3283175]
000106\000003.png;[0.40123248]
000106\000004.png;[0.39150196]
000106\000005.png;[0.46009678]
000106\000006.png;[0.4559372]
000106\000007.png;[0.441898]
000106\000008.png;[0.35609552]
000106\000009.png;[0.49825114]
000106\000010.png;[0.44872648]
000106\000011.png;[0.45396864]
000106\000012.png;[0.41198224]
000106\000013.png;[0.42230794]
000106\000014.png;[0.43317634]
000106\000015.png;[0.3782406]
000106\000016.png;[0.458102]
000106\000017.png;[0.47635296]
000106\000018.png;[0.40804356]
000106\000019.png;[0.42211932]
000106\000020.png;[0.40462813]
000106\000021.png;[0.49484754]
000106\000022.png;[0.45413384]
000106\000023.png;[0.44476992]
000106\000024.png;[0.4137733]
000106\000025.png;[0.3298333]
000106\000026.png;[0.45022452]
